,place_id,place_name,lat,lng,place_address,category
89,140,삼각지역,37.5350315,126.9734515,서울특별시 용산구,지하철
90,141,삼성역,37.508860999999996,127.063149,서울특별시 강남구,지하철
91,143,상계역,37.660565999999996,127.073202,서울특별시 노원구,지하철
92,144,상도역,37.503071999999996,126.947753,서울특별시 동작구,지하철
93,146,상봉역,37.5952536,127.0858527,서울특별시 중랑구,지하철
94,147,상수역,37.54547279999999,126.92441740000001,서울특별시 마포구,지하철
95,148,상왕십리역,37.5645,127.02887199999999,서울특별시 성동구,지하철
96,149,상월곡역,37.6066,127.04886200000001,서울특별시 성북구,지하철
97,150,상일동역,37.5570545,127.169184,서울특별시 강동구,지하철
98,151,새절역,37.591014,126.913582,서울특별시 은평구,지하철
99,152,서대문역,37.56577,126.96665,서울특별시 종로구,지하철
100,153,서울대입구역,37.48121,126.952712,서울특별시 관악구,지하철
101,154,서울역역,37.5536067,126.96961950000001,서울특별시 중구,지하철
102,156,서초역,37.49184,127.00768799999999,서울특별시 서초구,지하철
103,157,석계역,37.6150815,127.0657675,서울특별시 노원구,지하철
104,159,석촌역,37.505438,127.106981,서울특별시 송파구,지하철
105,160,선릉역,37.504478999999996,127.04894099999999,서울특별시 강남구,지하철
106,163,성내역,37.520661,127.103822,서울특별시 송파구,지하철
107,166,성수역,37.544569,127.05597399999999,서울특별시 성동구,지하철
108,167,성신대입구역,37.59272,127.016544,서울특별시 성동구,지하철
109,175,송파역,37.499739,127.112201,서울특별시 송파구,지하철
110,176,수락산역,37.677881,127.05529299999999,서울특별시 노원구,지하철
111,177,수색역,37.5840042,126.89554340000001,서울특별시 은평구,지하철
112,178,수서역,37.4874685,127.10132450000002,서울특별시 강남구,지하철
113,180,수유역,37.637109499999994,127.0247325,서울특별시 강북구,지하철
114,182,숙대입구역,37.545097,126.97198700000001,서울특별시 용산구,지하철
115,183,숭실대입구역,37.496373999999996,126.95350400000001,서울특별시 동작구,지하철
116,184,시청역,37.5657037,126.97686159999999,서울특별시 중구,지하철
117,186,신금호역,37.554468,127.020794,서울특별시 성동구,지하철
118,187,신길역,37.517346,126.9164095,서울특별시 영등포구,지하철
119,190,신당역,37.565671,127.01946799999999,서울특별시 중구,지하철
120,191,신대방역,37.487519,126.91328200000001,서울특별시 동작구,지하철
121,192,신대방삼거리역,37.499717,126.92818899999999,서울특별시 동작구,지하철
122,193,신도림역,37.508562,126.89133600000001,서울특별시 구로구,지하철
123,194,신림역,37.4626176,126.9383251,서울특별시 관악구,지하철
124,195,신사역,37.524124,127.02288300000001,서울특별시 강남구,지하철
125,196,신설동역,37.575326000000004,127.02484950000002,서울특별시 동대문구,지하철
126,197,신용산역,37.529187,126.96788600000001,서울특별시 용산구,지하철
127,199,신정역,37.524977,126.85616399999999,서울특별시 양천구,지하철
128,200,신정네거리역,37.520209,126.852796,서울특별시 양천구,지하철
129,202,신촌역,37.559768,126.94230800000001,서울특별시 마포구,지하철
130,203,신풍역,37.50013,126.908969,서울특별시 영등포구,지하철
131,205,쌍문역,37.6482236,127.0343875,서울특별시 도봉구,지하철
132,206,아차산역,37.552403999999996,127.08910700000001,서울특별시 광진구,지하철
133,207,아현역,37.557382000000004,126.956083,서울특별시 마포구,지하철
134,208,안국역,37.576556,126.985472,서울특별시 종로구,지하철
135,210,안암역,37.586296000000004,127.029137,서울특별시 성북구,지하철
136,212,암사역,37.550148,127.12751899999999,서울특별시 강동구,지하철
137,213,압구정역,37.53168400000001,127.0302926,서울특별시 강남구,지하철
138,214,애오개역,37.55359,126.95673899999998,서울특별시 마포구,지하철
139,215,약수역,37.554431,127.01044399999999,서울특별시 중구,지하철
140,216,양재역,37.484102,127.034369,서울특별시 서초구,지하철
141,219,어린이대공원역,37.54790500000001,127.074593,서울특별시 광진구,지하철
