,place_id,place_name,lat,lng,place_address,category,facility_id,facility_available_name,facility_is_available
14427,20002,(주)관전인베스트먼트,37.485281715327524,126.931354504847,서울특별시 관악구 신림로64길29 (신림동),일반숙박시설,200010,객실 및 침실,
14577,20073,CGV,37.5284437241851,127.12535988866115,서울특별시 강동구 성내로 48,영화관/공연장,200510,객실 및 침실,
14585,20074,CGV구로14,37.50115888382457,126.88277403171672,서울특별시 구로구 구로중앙로 152,영화관/공연장,200529,객실 및 침실,
14602,20075,CGV상암14,37.5635262478331,126.89843632998341,서울특별시 마포구 월드컵로 244,영화관/공연장,200549,객실 및 침실,
14609,20076,CGV용산 11,37.5297699998206,126.96474274881271,서울특별시 용산구 한강대로23길 55,영화관/공연장,200567,객실 및 침실,
14643,20092,Ditto HOTEL,37.55829388925655,126.94204851146051,서울특별시 서대문구 연세로2마길  24,일반숙박시설,200679,객실 및 침실,
14658,20099,EBM 통합의학,37.474683916185064,127.05112639279658,서울특별시 강남구 논현로8길 28,종합병원,200732,객실 및 침실,
14698,20114,FIRASER SUITES,37.57312329979733,126.98633448373072,서울특별시 종로구 인사동4길 1,일반숙박시설,200848,객실 및 침실,
14732,20121,GMF빌딩,37.53024664616337,127.12102303957626,서울특별시 강동구 올림픽로  546,종합병원,200907,객실 및 침실,
14787,20155,IMI호텔,37.501033796350825,127.03964976707266,서울특별시 강남구 테헤란로28길 3-12,일반숙박시설,201147,객실 및 침실,
14789,20156,IMT호텔,37.48679662027596,127.01295778934912,서울특별시 서초구 효령로53길 49,일반숙박시설,201152,객실 및 침실,
14816,20171,JJ호텔,37.56177185763962,127.05770517993437,서울특별시 성동구 자동차시장1길 2,일반숙박시설,201254,객실 및 침실,
14834,20185,K.S텔,37.479633212144506,126.95112236887444,서울특별시 관악구 관악로15길 23-15,일반숙박시설,201358,객실 및 침실,
14860,20194,KBS방송국 서울별관,37.518711488257054,126.92941898842821,서울특별시 영등포구 여의대방로 359,영화관/공연장,201417,객실 및 침실,
14869,20199,KGIT강서센터(한독미디어),37.55785463072355,126.84889969671976,서울특별시 강서구 화곡로61길 ,학교,201467,객실 및 침실,
14879,20201,KH바텍사옥,37.48223033295346,127.01273992010954,서울특별시 서초구 반포대로 18,영화관/공연장,201488,객실 및 침실,
14961,20281,M.BIZ호텔,37.49989046188445,127.03038939829682,서울특별시 강남구 테헤란로7길 11,일반숙박시설,202059,객실 및 침실,
14999,20295,Moon 호텔,37.518555516832365,126.90713949511914,서울특별시 영등포구 영중로8길 13,일반숙박시설,202162,객실 및 침실,
15007,20296,M모텔,37.48485991473142,126.93113327989236,서울특별시 관악구 남부순환로181길 6,일반숙박시설,202167,객실 및 침실,
15028,20303,NINETH 호텔,37.48628477285406,127.01362254632951,서울특별시 서초구 반포대로14길 51,일반숙박시설,202212,객실 및 침실,
15032,20304,NYX  HOTEL,37.53092259844149,126.83847310770923,서울특별시 강서구 월정로24길 1,일반숙박시설,202217,객실 및 침실,
15070,20319,R호텔,37.58892005819255,127.00775358099222,서울특별시 성북구 동소문로  14-14,일반숙박시설,202323,객실 및 침실,
15093,20336,SHOW모텔,37.48548736520558,126.93173422422815,서울특별시 관악구 신림로66길 34,일반숙박시설,202440,객실 및 침실,
15115,20351,SM호텔,37.4826252381686,127.06270949701906,서울특별시 강남구 선릉로2길 37-5,일반숙박시설,202552,객실 및 침실,
15146,20371,The View ,37.516200316290785,127.11157569392452,서울특별시 송파구 올림픽로34길 5-16,일반숙박시설,202669,객실 및 침실,
15170,20378,VERTIGO빌딩,37.55634170573935,126.93730121307377,서울특별시 서대문구 연세로 8-1,영화관/공연장,202712,객실 및 침실,
15193,20388,W호텔,37.61835772036083,127.07677348271562,서울특별시 노원구 화랑로 445,일반숙박시설,202787,객실 및 침실,
15216,20396,Y모텔 ,37.54521205881573,126.92996885322214,서울특별시 마포구 서강로24길 24,일반숙박시설,202850,객실 및 침실,
15227,20402,cs모텔,37.60862039307808,126.92991397440537,서울특별시 은평구 진흥로 183,일반숙박시설,202878,객실 및 침실,
15295,20429,㈜에니웍스,37.5836476795585,127.00231413577556,서울특별시 종로구 동숭길 144,영화관/공연장,203047,객실 및 침실,
15305,20430,㈜연합충무,37.51881599952303,126.90387685002165,서울특별시 영등포구 영등포로36길  13,종합병원,203067,객실 및 침실,
15368,20450,가나안의집,37.54459718097464,127.13799260844502,서울특별시 강동구 천중로35길 73-7,복지시설,203195,객실 및 침실,
15394,20465,가락관광호텔,37.493852016172646,127.1187388692868,서울특별시 송파구 송파대로28길 5,일반숙박시설,203353,객실 및 침실,
15417,20478,가브리엘의집,37.550762417383105,126.97550629168234,서울특별시 용산구 후암로35길 22-23,복지시설,203477,객실 및 침실,
15431,20487,가야호텔,37.54083991216595,126.97232319812241,서울특별시 용산구 한강대로 253,일반숙박시설,203561,객실 및 침실,
15479,20513,가톨릭대학교 성신교정,37.58490178849815,127.004768739433,서울특별시 종로구 창경궁로 296-12,학교,203808,객실 및 침실,
15512,20531,갈월동 종합사회복지관,37.5457743450545,126.97482444506555,서울특별시 용산구 두텁바위로 25,복지시설,203962,객실 및 침실,
15527,20537,감리교신학대학교,37.56791739474362,126.9618904430341,서울특별시 서대문구 독립문로 56,학교,204040,객실 및 침실,
15540,20541,갑을복지재단 재활센터,37.477704626550576,126.91785350660135,서울특별시 관악구 난우16길 13-7,복지시설,204082,객실 및 침실,
15556,20556,강남구 직업재활센터,37.48284587857757,127.07937075395105,서울특별시 강남구 광평로64길 22,복지시설,204239,객실 및 침실,
