,place_id,place_name,lat,lng,place_address,category,facility_id,facility_available_name,facility_is_available
15877,20696,강서꿈나무어린이집,37.5479775364372,126.85002862368765,서울특별시 강서구 까치산로18길 7-13,학교,205873,장애인 전용 주차구역,
15882,20699,강서뉴타워,37.53906702351043,126.83541863544886,서울특별시 강서구 화곡로18길  24,수퍼마켓·일용품 등의 도매·소매시장,205899,장애인 전용 주차구역,
15888,20702,강서맑은노인복지관,37.54542210946282,126.84430794339356,서울특별시 강서구 화곡로 225,복지시설,205934,장애인 전용 주차구역,
15893,20703,강서메디컬센터,37.55780430504888,126.86072904053054,서울특별시 강서구 양천로  556,종합병원,205942,장애인 전용 주차구역,
15898,20711,강서아동복지센터(지온보육원),37.58427658127559,126.81208252974777,서울특별시 강서구 금낭화로26가길  124,복지시설,206052,장애인 전용 주차구역,
15902,20721,강 석 균,37.4774462679348,126.91437167709304,서울특별시 관악구 문성로96 (신림동),복지시설,206144,장애인 전용 주차구역,
15906,20727,강안너싱홈,37.61188522169277,126.91312142586963,서울특별시 은평구 서오릉로13길 14,복지시설,206197,장애인 전용 주차구역,
15913,20730,강일교회,37.56846549422952,127.17411348401777,서울특별시 강동구 아리수로93길 91,종교집회장,206222,장애인 전용 주차구역,
15918,20733,강일프라자,37.56572422069953,127.17319253827334,서울특별시 강동구 아리수로93길 33-9,교육원·직업훈련소·학원,206246,장애인 전용 주차구역,
15922,20734,강한미크리닉빌딩,37.49501658424821,127.01907016636923,서울특별시 서초구 서초대로  344,종합병원,206254,장애인 전용 주차구역,
15924,20740,개념원리빌딩,37.48126087728326,127.01245936330784,서울특별시 서초구 반포대로 7,일반음식점,206305,장애인 전용 주차구역,
15933,20748,개봉역프라자,37.4909842579117,126.82670427259596,서울특별시 구로구 경인로44길 47,수퍼마켓·일용품 등의 도매·소매시장,206386,장애인 전용 주차구역,
15935,20756,개운산 스포츠센터 성북구의회,37.59686774887668,127.02623906032369,서울특별시 성북구 북악산로 949-60,체육관(운동장),206461,장애인 전용 주차구역,
15942,20763,개포고등학교,37.48495875558483,127.05940537038772,서울특별시 강남구 개포로 402,학교,206547,장애인 전용 주차구역,
15955,20771,개풍빌딩,37.546585218282296,127.04839625008456,서울특별시 성동구 아차산로   38,교육원·직업훈련소·학원,206610,장애인 전용 주차구역,
15960,20774,갤러리JC,37.52377831250088,127.04091975626257,서울특별시 강남구 도산대로 415,종합병원,206635,장애인 전용 주차구역,
